unit_id,treatment,checkout_completed,pre_purchase_score
shopper_0014762,0,0,0.36619990
shopper_0014763,0,0,0.77677229
shopper_0014764,0,0,0.25033502
shopper_0014765,1,0,0.65709115
shopper_0014766,0,0,0.53891143
shopper_0014767,0,0,0.65541703
shopper_0014768,1,0,0.72257194
shopper_0014769,1,0,0.47504839
shopper_0014770,1,1,0.62951697
shopper_0014771,1,1,0.59976539
shopper_0014772,0,0,0.72679800
shopper_0014773,0,0,0.21279611
shopper_0014774,1,0,0.76774268
shopper_0014775,1,0,0.59780583
shopper_0014776,0,0,0.68224261
shopper_0014777,0,0,0.80170544
shopper_0014778,0,0,0.42738937
shopper_0014779,0,0,0.79742713
shopper_0014780,1,0,0.39246485
shopper_0014781,1,0,0.50077462
shopper_0014782,0,0,0.49567395
shopper_0014783,1,1,0.75452151
shopper_0014784,0,0,0.34371941
shopper_0014785,1,0,0.29896323
shopper_0014786,1,0,0.48638448
shopper_0014787,0,0,0.25697866
shopper_0014788,1,1,0.16071210
shopper_0014789,1,0,0.20966089
shopper_0014790,1,0,0.06502660
shopper_0014791,1,0,0.49698012
shopper_0014792,1,1,0.16554159
shopper_0014793,0,0,0.25552098
shopper_0014794,0,0,0.21334261
shopper_0014795,1,0,0.68837549
shopper_0014796,0,0,0.36507503
shopper_0014797,0,0,0.61214058
shopper_0014798,1,0,0.55602694
shopper_0014799,1,0,0.79454589
shopper_0014800,1,0,0.71103624
shopper_0014801,1,1,0.07512349
shopper_0014802,0,0,0.80706756
shopper_0014803,0,0,0.56569734
shopper_0014804,1,0,0.63301894
shopper_0014805,0,0,0.45792714
shopper_0014806,0,0,0.48711085
shopper_0014807,1,0,0.71484381
shopper_0014808,0,0,0.26600557
shopper_0014809,0,0,0.14325473
shopper_0014810,0,0,0.49423959
shopper_0014811,1,0,0.32240969
shopper_0014812,0,0,0.61017499
shopper_0014813,0,0,0.44207847
shopper_0014814,0,0,0.84624052
shopper_0014815,0,0,0.41322542
shopper_0014816,0,1,0.28854794
shopper_0014817,0,0,0.22403184
shopper_0014818,1,1,0.53198836
shopper_0014819,1,0,0.28175863
shopper_0014820,1,0,0.41023643
shopper_0014821,1,1,0.95344950
shopper_0014822,1,0,0.39836269
shopper_0014823,1,1,0.67607438
shopper_0014824,0,0,0.42462359
shopper_0014825,1,0,0.24737158
shopper_0014826,0,0,0.55635109
shopper_0014827,1,0,0.52607972
shopper_0014828,0,0,0.67708556
shopper_0014829,1,0,0.95001914
shopper_0014830,1,0,0.87893123
shopper_0014831,1,0,0.71167385
shopper_0014832,0,1,0.53874253
shopper_0014833,0,0,0.36256388
shopper_0014834,0,0,0.73331803
shopper_0014835,1,0,0.49412194
shopper_0014836,1,0,0.98455319
shopper_0014837,0,0,0.57220611
shopper_0014838,0,0,0.31383062
shopper_0014839,1,0,0.39452754
shopper_0014840,1,0,0.12942421
shopper_0014841,1,0,0.73868939
shopper_0014842,0,0,0.37714633
shopper_0014843,1,0,0.40314501
shopper_0014844,0,0,0.17637892
shopper_0014845,1,1,0.51899984
shopper_0014846,0,0,0.86787169
shopper_0014847,0,0,0.06147138
shopper_0014848,1,0,0.23349328
shopper_0014849,1,0,0.41979906
shopper_0014850,0,0,0.39858800
shopper_0014851,0,0,0.34545732
shopper_0014852,1,0,0.36001739
shopper_0014853,1,0,0.70480923
shopper_0014854,0,0,0.36313574
shopper_0014855,1,0,0.57515473
shopper_0014856,0,0,0.74967303
shopper_0014857,1,0,0.76277128
shopper_0014858,0,1,0.57218211
shopper_0014859,1,0,0.67835184
shopper_0014860,1,0,0.15931092
shopper_0014861,0,0,0.17375247
shopper_0014862,0,0,0.36806528
shopper_0014863,0,0,0.37630094
shopper_0014864,1,0,0.19544009
shopper_0014865,1,0,0.78248999
shopper_0014866,0,0,0.27671635
shopper_0014867,1,0,0.78997615
shopper_0014868,0,0,0.76562801
shopper_0014869,1,0,0.75914193
shopper_0014870,0,0,0.20670664
shopper_0014871,1,0,0.79005254
shopper_0014872,0,0,0.56534777
shopper_0014873,0,0,0.25700693
shopper_0014874,1,0,0.50874802
shopper_0014875,0,1,0.64205102
shopper_0014876,0,0,0.78298551
shopper_0014877,0,0,0.69686705
shopper_0014878,0,0,0.35867191
shopper_0014879,1,0,0.41822203
shopper_0014880,0,0,0.48484574
shopper_0014881,0,1,0.60758511
shopper_0014882,1,0,0.12309341
shopper_0014883,0,0,0.44677192
shopper_0014884,0,0,0.63971804
shopper_0014885,1,0,0.69400580
shopper_0014886,1,1,0.88750280
shopper_0014887,0,0,0.55988201
shopper_0014888,0,0,0.78685523
shopper_0014889,0,0,0.29454512
shopper_0014890,1,0,0.33667071
shopper_0014891,0,0,0.93462212
shopper_0014892,0,1,0.67534580
shopper_0014893,1,0,0.73981361
shopper_0014894,0,0,0.50052444
shopper_0014895,0,0,0.40897308
shopper_0014896,1,0,0.12654071
shopper_0014897,0,0,0.40515644
shopper_0014898,0,0,0.14168434
shopper_0014899,1,0,0.85910737
shopper_0014900,0,0,0.23086243
shopper_0014901,0,0,0.13642917
shopper_0014902,0,0,0.63142171
shopper_0014903,0,0,0.73510868
shopper_0014904,1,0,0.16581048
shopper_0014905,0,0,0.23167447
shopper_0014906,0,0,0.68447058
shopper_0014907,1,0,0.49230081
shopper_0014908,1,0,0.44598179
shopper_0014909,0,1,0.32580943
shopper_0014910,1,0,0.52055313
shopper_0014911,0,0,0.39103135
shopper_0014912,0,0,0.50962382
shopper_0014913,1,0,0.26704490
shopper_0014914,1,0,0.51937636
shopper_0014915,1,1,0.52287727
shopper_0014916,0,0,0.75897017
shopper_0014917,0,0,0.23832450
shopper_0014918,1,0,0.62150915
shopper_0014919,1,0,0.53954951
shopper_0014920,0,0,0.31380046
shopper_0014921,0,0,0.13449876
shopper_0014922,0,0,0.52484821
shopper_0014923,0,1,0.75250991
shopper_0014924,0,0,0.56478120
shopper_0014925,1,0,0.66757124
shopper_0014926,1,0,0.44477122
shopper_0014927,1,0,0.88710104
shopper_0014928,0,0,0.72644155
shopper_0014929,0,0,0.57609718
shopper_0014930,0,0,0.07528530
shopper_0014931,1,0,0.64954119
shopper_0014932,0,0,0.14497640
shopper_0014933,0,0,0.18369782
shopper_0014934,1,0,0.87004907
shopper_0014935,1,0,0.70688155
shopper_0014936,1,0,0.66482866
shopper_0014937,1,0,0.19101701
shopper_0014938,0,0,0.12631755
shopper_0014939,0,0,0.23692524
shopper_0014940,0,0,0.76519831
shopper_0014941,0,0,0.69130854
shopper_0014942,1,0,0.71073504
shopper_0014943,0,0,0.56266947
shopper_0014944,1,0,0.30563149
shopper_0014945,0,0,0.46165568
shopper_0014946,1,0,0.13396073
shopper_0014947,1,0,0.68137623
shopper_0014948,0,0,0.40427407
shopper_0014949,0,0,0.41977061
shopper_0014950,0,0,0.76068068
shopper_0014951,0,0,0.32261824
shopper_0014952,0,0,0.27213854
shopper_0014953,1,1,0.57781659
shopper_0014954,1,0,0.34262912
shopper_0014955,1,1,0.36589921
shopper_0014956,0,0,0.24146514
shopper_0014957,0,0,0.80821060
shopper_0014958,1,0,0.33740867
shopper_0014959,0,1,0.29990587
shopper_0014960,1,0,0.58064555
shopper_0014961,0,0,0.28395523
shopper_0014962,1,0,0.47161440
shopper_0014963,0,0,0.86153845
shopper_0014964,1,0,0.47131274
shopper_0014965,0,0,0.49713331
shopper_0014966,1,0,0.58978271
shopper_0014967,1,0,0.63613795
shopper_0014968,0,0,0.14311306
shopper_0014969,0,0,0.57623796
shopper_0014970,1,0,0.41340592
shopper_0014971,0,0,0.05035440
shopper_0014972,0,0,0.84193134
shopper_0014973,1,0,0.86092693
shopper_0014974,1,0,0.70033306
shopper_0014975,0,0,0.82037878
shopper_0014976,1,1,0.42222496
shopper_0014977,0,0,0.18887326
shopper_0014978,1,0,0.28240667
shopper_0014979,0,0,0.51736237
shopper_0014980,1,0,0.76638741
shopper_0014981,1,0,0.27298862
shopper_0014982,1,0,0.59983942
shopper_0014983,1,0,0.55621618
shopper_0014984,1,0,0.74433440
shopper_0014985,0,0,0.33552269
shopper_0014986,1,0,0.77982412
shopper_0014987,0,0,0.76609519
shopper_0014988,0,0,0.19639255
shopper_0014989,1,0,0.53541022
shopper_0014990,0,0,0.44242745
shopper_0014991,0,1,0.83729858
shopper_0014992,1,0,0.40675019
shopper_0014993,0,0,0.45795388
shopper_0014994,1,0,0.22103488
shopper_0014995,0,0,0.55661945
shopper_0014996,1,0,0.78200206
shopper_0014997,0,0,0.36705781
shopper_0014998,1,0,0.23811244
shopper_0014999,0,0,0.40604667
shopper_0015000,1,0,0.37882959
shopper_0015001,0,0,0.72355444
shopper_0015002,1,0,0.50546316
shopper_0015003,0,0,0.35467431
shopper_0015004,0,0,0.32294018
shopper_0015005,0,0,0.28374167
shopper_0015006,1,0,0.72489686
shopper_0015007,1,0,0.04757415
shopper_0015008,1,0,0.53215289
shopper_0015009,0,0,0.49625296
shopper_0015010,1,0,0.65975847
shopper_0015011,1,0,0.91305629
shopper_0015012,1,0,0.80409719
shopper_0015013,1,0,0.36646047
shopper_0015014,1,0,0.09721927
shopper_0015015,0,0,0.63288068
shopper_0015016,1,0,0.16966071
shopper_0015017,0,0,0.65494262
shopper_0015018,1,0,0.10522036
shopper_0015019,1,0,0.36799071
shopper_0015020,0,0,0.59173990
shopper_0015021,0,0,0.90685364
shopper_0015022,0,0,0.66929237
shopper_0015023,0,0,0.79373853
shopper_0015024,1,1,0.40295106
shopper_0015025,1,0,0.65742136
shopper_0015026,0,0,0.10493844
shopper_0015027,1,0,0.43552303
shopper_0015028,1,0,0.55115797
shopper_0015029,0,0,0.69129213
shopper_0015030,0,0,0.60472931
shopper_0015031,1,0,0.69821474
shopper_0015032,1,1,0.61020035
shopper_0015033,0,0,0.78063631
shopper_0015034,0,0,0.29596748
shopper_0015035,1,1,0.54440771
shopper_0015036,0,0,0.58223302
shopper_0015037,1,0,0.27784409
shopper_0015038,1,0,0.61037969
shopper_0015039,0,0,0.53719724
shopper_0015040,1,0,0.63993949
shopper_0015041,1,0,0.30830766
shopper_0015042,1,1,0.60056786
shopper_0015043,0,0,0.21929746
shopper_0015044,1,0,0.91426780
shopper_0015045,0,0,0.74712191
shopper_0015046,1,0,0.31767954
shopper_0015047,0,0,0.27659282
shopper_0015048,0,0,0.39094088
shopper_0015049,1,0,0.38055251
shopper_0015050,0,0,0.73997765
shopper_0015051,1,0,0.84369249
shopper_0015052,1,0,0.48240740
shopper_0015053,0,1,0.79952904
shopper_0015054,1,0,0.05772559
shopper_0015055,0,0,0.73839072
shopper_0015056,1,0,0.67674015
shopper_0015057,0,0,0.52529652
shopper_0015058,1,0,0.57725529
shopper_0015059,1,0,0.36558964
shopper_0015060,0,0,0.07064471
shopper_0015061,0,0,0.47139434
shopper_0015062,0,0,0.16003393
shopper_0015063,1,0,0.63718903
shopper_0015064,1,0,0.53877700
shopper_0015065,0,0,0.85243883
shopper_0015066,0,0,0.30741479
shopper_0015067,0,0,0.64572425
shopper_0015068,0,1,0.58172227
shopper_0015069,0,0,0.46390037
shopper_0015070,0,0,0.32581431
shopper_0015071,1,0,0.57490741
shopper_0015072,0,0,0.44126445
shopper_0015073,1,0,0.28830307
shopper_0015074,1,0,0.07603625
shopper_0015075,0,0,0.53576850
shopper_0015076,1,0,0.81975267
shopper_0015077,0,0,0.47616118
shopper_0015078,1,0,0.70260909
shopper_0015079,0,0,0.11262814
shopper_0015080,1,1,0.52690324
shopper_0015081,1,0,0.44895230
shopper_0015082,1,0,0.70023740
shopper_0015083,1,1,0.15218608
shopper_0015084,1,0,0.36771989
shopper_0015085,1,0,0.70059098
shopper_0015086,0,0,0.32162400
shopper_0015087,0,0,0.13635579
shopper_0015088,0,0,0.50449063
shopper_0015089,1,0,0.30983896
shopper_0015090,0,0,0.46333781
shopper_0015091,0,0,0.38616246
shopper_0015092,0,0,0.20529344
shopper_0015093,1,0,0.37687820
shopper_0015094,0,0,0.14805133
shopper_0015095,1,0,0.45250194
shopper_0015096,0,0,0.49843409
shopper_0015097,0,0,0.38783781
shopper_0015098,1,0,0.40158061
shopper_0015099,1,1,0.43384740
shopper_0015100,1,1,0.57196556
shopper_0015101,0,0,0.40756584
shopper_0015102,1,0,0.23985025
shopper_0015103,0,0,0.52805837
shopper_0015104,0,0,0.63408576
shopper_0015105,1,0,0.56054809
shopper_0015106,0,0,0.88556020
shopper_0015107,0,0,0.42424856
shopper_0015108,1,0,0.86760815
shopper_0015109,1,0,0.29355757
shopper_0015110,1,0,0.42372013
shopper_0015111,0,0,0.32381716
shopper_0015112,0,1,0.91340229
shopper_0015113,1,0,0.82328541
shopper_0015114,0,0,0.88131634
shopper_0015115,0,0,0.41160828
shopper_0015116,0,0,0.61180016
shopper_0015117,1,0,0.28112072
shopper_0015118,0,0,0.23066387
shopper_0015119,1,0,0.77895430
shopper_0015120,1,0,0.14697066
shopper_0015121,1,0,0.98285095
shopper_0015122,1,1,0.47104184
shopper_0015123,0,0,0.83537752
shopper_0015124,1,0,0.74829867
shopper_0015125,1,0,0.73938556
shopper_0015126,1,0,0.03593741
shopper_0015127,1,0,0.41546656
shopper_0015128,0,0,0.51120228
shopper_0015129,0,0,0.57544124
shopper_0015130,0,0,0.50128037
shopper_0015131,1,0,0.24809574
shopper_0015132,0,0,0.56976136
shopper_0015133,0,0,0.78152354
shopper_0015134,0,0,0.25612614
shopper_0015135,0,0,0.46531650
shopper_0015136,0,0,0.35856160
shopper_0015137,1,1,0.80649230
shopper_0015138,0,0,0.56388689
shopper_0015139,0,0,0.43570809
shopper_0015140,1,0,0.57800982
shopper_0015141,0,0,0.76597084
shopper_0015142,1,0,0.56835230
shopper_0015143,1,0,0.58999129
shopper_0015144,0,0,0.97359773
shopper_0015145,1,1,0.85377558
shopper_0015146,0,0,0.45700870
shopper_0015147,0,0,0.19538596
shopper_0015148,0,0,0.76042024
shopper_0015149,1,0,0.47164074
shopper_0015150,1,0,0.66887097
shopper_0015151,0,0,0.53608603
shopper_0015152,0,0,0.35836285
shopper_0015153,0,0,0.70242175
shopper_0015154,0,0,0.84122112
shopper_0015155,0,0,0.76819070
shopper_0015156,0,0,0.38622753
shopper_0015157,0,0,0.83592129
shopper_0015158,0,0,0.48230491
shopper_0015159,0,0,0.16633018
shopper_0015160,1,0,0.42678055
shopper_0015161,1,0,0.47587003
shopper_0015162,0,0,0.15895632
shopper_0015163,1,1,0.28863052
shopper_0015164,1,0,0.52921637
shopper_0015165,1,0,0.92329028
shopper_0015166,0,0,0.79581899
shopper_0015167,0,1,0.49478638
shopper_0015168,1,0,0.54593318
shopper_0015169,0,0,0.48590814
shopper_0015170,1,1,0.72454370
shopper_0015171,1,0,0.28296628
shopper_0015172,0,0,0.40007929
shopper_0015173,0,0,0.31336705
shopper_0015174,1,1,0.26180738
shopper_0015175,0,1,0.17233304
shopper_0015176,1,0,0.33699591
shopper_0015177,0,0,0.46384849
shopper_0015178,0,0,0.47598952
shopper_0015179,0,0,0.20674743
shopper_0015180,0,0,0.34760767
shopper_0015181,0,0,0.20714884
shopper_0015182,1,0,0.81605163
shopper_0015183,0,0,0.10670021
shopper_0015184,1,0,0.42058750
shopper_0015185,0,0,0.47472602
shopper_0015186,1,0,0.85224768
shopper_0015187,0,0,0.03036594
shopper_0015188,1,0,0.51821816
shopper_0015189,1,1,0.83304246
shopper_0015190,0,0,0.52245770
shopper_0015191,0,0,0.67863158
shopper_0015192,0,0,0.90401223
shopper_0015193,1,1,0.44466888
shopper_0015194,0,1,0.62958388
shopper_0015195,1,0,0.52029925
shopper_0015196,0,0,0.28466609
shopper_0015197,0,1,0.45715137
shopper_0015198,0,0,0.42978209
shopper_0015199,1,0,0.40596373
shopper_0015200,0,0,0.72097190
shopper_0015201,0,1,0.25897187
shopper_0015202,1,0,0.43328330
shopper_0015203,1,0,0.49111219
shopper_0015204,1,0,0.45465967
shopper_0015205,1,0,0.29606196
shopper_0015206,0,1,0.61078059
shopper_0015207,0,0,0.14512935
shopper_0015208,0,0,0.61475659
shopper_0015209,1,0,0.23004822
shopper_0015210,1,0,0.53791921
shopper_0015211,0,0,0.33080135
shopper_0015212,1,0,0.09028457
shopper_0015213,0,0,0.63367700
shopper_0015214,0,0,0.70717314
shopper_0015215,1,0,0.32298052
shopper_0015216,0,0,0.59968208
shopper_0015217,0,0,0.42715360
shopper_0015218,1,0,0.59187101
shopper_0015219,0,0,0.71395956
shopper_0015220,0,0,0.63385110
shopper_0015221,0,1,0.41377926
shopper_0015222,1,0,0.27597412
shopper_0015223,1,0,0.35514306
shopper_0015224,1,0,0.59053101
shopper_0015225,0,0,0.57862445
shopper_0015226,1,1,0.32571141
shopper_0015227,0,0,0.34057680
shopper_0015228,1,0,0.09344572
shopper_0015229,0,0,0.69636785
shopper_0015230,1,0,0.64622818
shopper_0015231,1,0,0.90804932
shopper_0015232,0,0,0.45323833
shopper_0015233,1,0,0.71689141
shopper_0015234,1,0,0.66461248
shopper_0015235,0,0,0.81106899
shopper_0015236,0,0,0.57145076
shopper_0015237,0,0,0.85804260
shopper_0015238,1,0,0.67916166
shopper_0015239,0,0,0.87534740
shopper_0015240,1,0,0.49844053
shopper_0015241,1,0,0.44218818
shopper_0015242,1,0,0.82187601
shopper_0015243,0,0,0.31497913
shopper_0015244,1,0,0.71261237
shopper_0015245,0,0,0.53903893
shopper_0015246,0,0,0.44889717
shopper_0015247,1,0,0.34307977
shopper_0015248,1,0,0.28318534
shopper_0015249,0,0,0.68552905
shopper_0015250,1,0,0.57292943
shopper_0015251,1,0,0.63258829
shopper_0015252,1,0,0.87123170
shopper_0015253,0,0,0.27480902
shopper_0015254,1,0,0.40606695
shopper_0015255,0,0,0.88368925
shopper_0015256,0,0,0.47951566
shopper_0015257,0,0,0.12689703
shopper_0015258,0,0,0.45467353
shopper_0015259,1,0,0.57189534
shopper_0015260,1,0,0.74365413
shopper_0015261,1,0,0.68248393
shopper_0015262,1,1,0.77360074
shopper_0015263,1,0,0.21100218
shopper_0015264,1,0,0.50943869
shopper_0015265,1,0,0.32155909
shopper_0015266,0,0,0.61455999
shopper_0015267,1,1,0.24920678
shopper_0015268,1,0,0.52731304
shopper_0015269,0,0,0.27255687
shopper_0015270,1,0,0.64255603
shopper_0015271,0,0,0.71791205
shopper_0015272,1,0,0.76017772
shopper_0015273,0,0,0.18639014
shopper_0015274,1,0,0.21944010
shopper_0015275,1,0,0.82767095
shopper_0015276,1,0,0.58832827
shopper_0015277,1,0,0.11190877
shopper_0015278,1,0,0.43656647
shopper_0015279,1,0,0.67279575
shopper_0015280,0,0,0.30619847
shopper_0015281,0,0,0.39243648
shopper_0015282,0,0,0.19370102
shopper_0015283,1,1,0.85123578
shopper_0015284,1,0,0.35337221
shopper_0015285,0,0,0.49279474
shopper_0015286,1,0,0.85765099
shopper_0015287,0,0,0.87329997
shopper_0015288,0,1,0.22820450
shopper_0015289,1,1,0.65993788
shopper_0015290,0,0,0.26650559
shopper_0015291,1,0,0.62186443
shopper_0015292,1,0,0.68962492
shopper_0015293,0,0,0.53905596
shopper_0015294,1,0,0.39215934
shopper_0015295,1,0,0.86895579
shopper_0015296,0,0,0.55477328
shopper_0015297,0,0,0.45483481
shopper_0015298,0,0,0.57787045
shopper_0015299,1,0,0.61873593
shopper_0015300,0,1,0.63166934
shopper_0015301,0,0,0.28713909
shopper_0015302,1,0,0.16972933
shopper_0015303,0,0,0.21982808
shopper_0015304,0,0,0.46190190
shopper_0015305,1,0,0.35590423
shopper_0015306,0,1,0.72794450
shopper_0015307,1,0,0.52107618
shopper_0015308,0,0,0.54310338
shopper_0015309,0,0,0.35958484
shopper_0015310,0,0,0.68746509
shopper_0015311,1,0,0.29125285
shopper_0015312,1,0,0.45870217
shopper_0015313,1,0,0.26714485
shopper_0015314,0,0,0.82299213
shopper_0015315,0,0,0.71054735
shopper_0015316,0,0,0.82395860
shopper_0015317,0,0,0.37859116
shopper_0015318,1,0,0.18815633
shopper_0015319,0,0,0.52546839
shopper_0015320,0,0,0.79537957
shopper_0015321,0,0,0.93611101
shopper_0015322,1,0,0.37100403
shopper_0015323,0,0,0.55754973
shopper_0015324,1,1,0.44090108
shopper_0015325,1,0,0.45353587
shopper_0015326,0,0,0.03939256
shopper_0015327,1,1,0.72279709
shopper_0015328,1,0,0.84673127
shopper_0015329,0,0,0.49634506
shopper_0015330,1,0,0.63655022
shopper_0015331,1,0,0.42824830
shopper_0015332,1,0,0.84162849
shopper_0015333,0,0,0.34497990
shopper_0015334,1,0,0.86341539
shopper_0015335,1,0,0.75849299
shopper_0015336,1,0,0.31164734
shopper_0015337,1,0,0.83380752
shopper_0015338,0,0,0.57972210
shopper_0015339,0,0,0.62197084
shopper_0015340,1,0,0.74303190
shopper_0015341,1,0,0.45182619
shopper_0015342,1,0,0.62975131
shopper_0015343,0,0,0.58998542
shopper_0015344,0,1,0.18989798
shopper_0015345,1,0,0.36066378
shopper_0015346,1,0,0.06871060
shopper_0015347,1,1,0.84756987
shopper_0015348,0,0,0.67336574
shopper_0015349,0,0,0.26802799
shopper_0015350,1,0,0.30055378
shopper_0015351,0,0,0.45932760
shopper_0015352,0,0,0.17342277
shopper_0015353,0,0,0.61301094
shopper_0015354,1,0,0.17283340
shopper_0015355,0,0,0.75258343
shopper_0015356,0,0,0.19272994
shopper_0015357,1,1,0.35295911
shopper_0015358,0,0,0.34648376
shopper_0015359,1,0,0.57295825
shopper_0015360,1,0,0.40021654
shopper_0015361,0,0,0.60707270
shopper_0015362,0,0,0.68585833
shopper_0015363,1,1,0.66989409
shopper_0015364,1,0,0.25112205
shopper_0015365,1,0,0.27809847
shopper_0015366,1,1,0.92475477
shopper_0015367,0,1,0.68207090
shopper_0015368,1,0,0.70653010
shopper_0015369,1,0,0.17948781
shopper_0015370,1,0,0.47948687
shopper_0015371,0,0,0.21200891
shopper_0015372,1,0,0.88785762
shopper_0015373,1,0,0.19336591
shopper_0015374,0,0,0.77452093
shopper_0015375,0,0,0.38827131
shopper_0015376,0,0,0.59410548
shopper_0015377,0,0,0.33218904
shopper_0015378,1,0,0.85236658
shopper_0015379,1,0,0.90096315
shopper_0015380,0,0,0.41257229
shopper_0015381,0,0,0.66696656
shopper_0015382,1,0,0.86293165
shopper_0015383,0,0,0.09562639
shopper_0015384,1,1,0.67800668
shopper_0015385,1,0,0.50822148
shopper_0015386,1,0,0.57653457
shopper_0015387,0,0,0.62347584
shopper_0015388,1,0,0.85658848
shopper_0015389,0,0,0.83428229
shopper_0015390,1,0,0.76316633
shopper_0015391,1,0,0.30599921
shopper_0015392,0,0,0.47613525
